Date,AveragePricePerUnit,TotalVolume,TotalBags,SmallBags,LargeBags,XLargeBags,type,region
11/8/2015,1.16,2197763.7,453679.96,309652.75,143978.69,NA,conventional,Southeast
11/1/2015,0.98,3227049.19,664706.85,353188.52,311503.15,NA,conventional,Southeast
10/25/2015,1.16,2211716.76,510768.78,329672.2,181063.12,NA,conventional,Southeast
10/18/2015,1.15,2274638.59,545844.22,355763.19,190038.31,NA,conventional,Southeast
10/11/2015,0.97,3179824.67,755015.91,356707.71,398280.71,NA,conventional,Southeast
10/4/2015,0.98,3259659.28,732122.6,340717.96,391377.16,NA,conventional,Southeast
9/27/2015,1.17,2314057.46,494765.62,307494.33,187252.98,NA,conventional,Southeast
9/20/2015,0.96,3496412.09,804545.2,382666.89,421701.4,NA,conventional,Southeast
9/13/2015,1.15,2486654.71,608182.51,397112.08,211033.9,NA,conventional,Southeast
9/6/2015,0.97,3750714.49,881613.71,472040.07,409430.79,NA,conventional,Southeast
8/30/2015,1.19,2544630.5,625962.12,489650.49,136184.25,NA,conventional,Southeast
8/23/2015,1.16,2580705.47,644139.08,520131.23,123968.56,NA,conventional,Southeast
8/16/2015,1.16,2766391.11,665006.77,529013.85,135887.51,NA,conventional,Southeast
8/9/2015,1,3804851.11,795955.12,525549.82,270162.46,NA,conventional,Southeast
8/2/2015,1.18,2674633.13,624082.02,502278.3,121708.26,NA,conventional,Southeast
7/26/2015,1.15,2742949.66,624197.52,515493.85,108703.67,NA,conventional,Southeast
7/19/2015,0.99,3810950.39,710304.07,471729.89,238574.18,NA,conventional,Southeast
7/12/2015,1.17,2748745.96,629756.16,501415.01,127742.54,NA,conventional,Southeast
7/5/2015,0.99,4295280.16,892288.82,621425.86,270807.26,NA,conventional,Southeast
6/28/2015,1.14,3026048.11,780701.23,648105.94,132335.36,NA,conventional,Southeast
6/21/2015,0.97,4019384.71,891882.82,619129.21,272640.03,NA,conventional,Southeast
6/14/2015,1.15,3021825.81,749424.22,611440.68,137878.92,NA,conventional,Southeast
6/7/2015,0.99,4003121.77,819542.15,551432.71,268100.73,NA,conventional,Southeast
5/31/2015,1.17,2884507.74,602974.22,473339.3,129597.25,NA,conventional,Southeast
5/24/2015,1,4298514.96,747294.44,457338.88,289932.34,NA,conventional,Southeast
5/17/2015,1.15,2936173.63,599906.11,470992.66,128913.45,NA,conventional,Southeast
5/10/2015,1.17,2963777.8,559133.5,437055.69,122077.81,NA,conventional,Southeast
5/3/2015,0.97,4986270.76,880125.23,496136.95,382606.34,NA,conventional,Southeast
4/26/2015,1.16,3011225.49,596410.45,461692.75,133263.53,NA,conventional,Southeast
4/19/2015,1.14,2857156.51,604809.78,455795.5,149014.28,NA,conventional,Southeast
4/12/2015,1,3781504.91,664120.69,371569.32,292551.37,NA,conventional,Southeast
4/5/2015,1.08,3140456.17,603911.64,387483.75,215544.56,NA,conventional,Southeast
3/29/2015,1.16,2558925.23,526376.76,379305.43,147071.33,NA,conventional,Southeast
3/22/2015,0.98,3867453.83,722405.24,447949.27,274435.21,NA,conventional,Southeast
3/15/2015,1.21,2602341.55,499505.24,375572.97,123875.82,NA,conventional,Southeast
3/8/2015,1.18,2642581.73,528577.63,413603.79,114973.84,NA,conventional,Southeast
3/1/2015,1.01,3633174.13,650175.97,396512.64,253660.35,NA,conventional,Southeast
2/22/2015,1.11,2796195.76,564495.84,437763.9,126731.94,NA,conventional,Southeast
2/15/2015,1.16,2558563.78,496956.81,295183.36,201773.45,NA,conventional,Southeast
2/8/2015,1.11,2573973.63,457962.13,272767.32,185194.81,NA,conventional,Southeast
2/1/2015,0.93,4924049.79,776257.35,359145.48,417111.87,NA,conventional,Southeast
1/25/2015,1.15,2778000.82,502397.09,281141.42,221255.67,NA,conventional,Southeast
1/18/2015,1.19,2595783.66,484236.48,258541.9,225694.58,NA,conventional,Southeast
1/11/2015,1.18,2433295.61,475337.14,260164,215173.14,NA,conventional,Southeast
1/4/2015,0.98,3204112.16,568730.84,287820.14,280910.7,NA,conventional,Southeast
12/25/2016,0.94,3722102.33,1505734.95,736767.31,767155.7,NA,conventional,Southeast
12/18/2016,0.96,3413410.59,1439566.48,670843.43,766286.38,NA,conventional,Southeast
12/11/2016,1.21,2648135.47,1124601.48,630163.97,492521.95,NA,conventional,Southeast
12/4/2016,0.99,3941512.2,1603342.57,644607.27,957516.13,NA,conventional,Southeast
11/27/2016,1.39,2408199.34,1000540.24,509394.25,490242.94,NA,conventional,Southeast
11/20/2016,1.38,2670425.59,1127324.94,592607.45,532645.82,NA,conventional,Southeast
11/13/2016,1.37,2819888.75,1080426.19,543743.7,535602.77,NA,conventional,Southeast
11/6/2016,1.44,2590997.85,980839.72,432321.09,547443.91,NA,conventional,Southeast
10/30/2016,1.44,2502552.63,964607.84,416179.29,545707.16,NA,conventional,Southeast
10/23/2016,1.43,2704875.68,981836.2,435847.7,543596.56,NA,conventional,Southeast
10/16/2016,1.24,3233029.42,1211778.49,420581.32,790113.56,NA,conventional,Southeast
10/9/2016,1.37,2885138.33,1098335.61,516483.34,580235.88,NA,conventional,Southeast
10/2/2016,1.38,3106952.74,1206077.13,602427.54,602149.59,NA,conventional,Southeast
9/25/2016,1.32,3266161.45,1269316,691449.32,573138.62,NA,conventional,Southeast
9/18/2016,1.11,3403999.22,1326952.81,706832.05,617002.43,NA,conventional,Southeast
9/11/2016,1.08,3431698.41,1250665.23,791919.62,455458.67,NA,conventional,Southeast
9/4/2016,0.96,4804279.06,1350425.71,771445.27,574732.66,NA,conventional,Southeast
8/28/2016,1.11,3580022.43,1039496.2,738943.52,290855.73,NA,conventional,Southeast
8/21/2016,1.11,3716886.69,1131257.46,827154.53,276587.65,NA,conventional,Southeast
8/14/2016,1.09,4230674.67,1235785.3,745879.1,467642.03,NA,conventional,Southeast
8/7/2016,1.18,3419326.48,1085092.05,710559.72,328992.05,NA,conventional,Southeast
7/31/2016,1.18,3329108.94,1096809.52,724983.8,322569.05,NA,conventional,Southeast
7/24/2016,1.17,3381732.73,1029573.65,657021.42,314632.79,NA,conventional,Southeast
7/17/2016,1.15,3408142.71,1108146.26,705840.64,335918.68,NA,conventional,Southeast
7/10/2016,1.1,3646868.94,1168263.21,785436.82,322739.72,NA,conventional,Southeast
7/3/2016,0.91,5432816.58,1677681.28,1031656.46,559976.48,NA,conventional,Southeast
6/26/2016,1.09,3619364.21,1184384.67,850211.6,280635.29,NA,conventional,Southeast
6/19/2016,0.94,4665536.74,1257240.56,699685.23,498428.66,NA,conventional,Southeast
6/12/2016,1.07,3393712.37,1013489.54,641109.21,295047.83,NA,conventional,Southeast
6/5/2016,0.91,4563745.14,1209213.09,563930.87,574578.06,NA,conventional,Southeast
5/29/2016,0.92,4829487.03,1271964.93,531132.05,696042.61,NA,conventional,Southeast
5/22/2016,1.05,3416062.07,1103370.1,536816.84,512209.9,NA,conventional,Southeast
5/15/2016,0.82,5002102.24,1658275.05,610050.97,1029088.05,NA,conventional,Southeast
5/8/2016,0.86,4651540.06,1510896.22,712577.48,795541.26,NA,conventional,Southeast
5/1/2016,0.75,6415228.14,2057090.63,738082.97,1318520.16,NA,conventional,Southeast
4/24/2016,0.84,5062464.54,1620237.24,542495.57,1072748,NA,conventional,Southeast
4/17/2016,1.01,3673260.93,1180206.12,556254.94,622049.37,NA,conventional,Southeast
4/10/2016,0.86,4792907.32,1539555.11,519721.11,1017680.35,NA,conventional,Southeast
4/3/2016,1.04,3507226.18,1045918.81,551758.29,494160.52,NA,conventional,Southeast
3/27/2016,1.05,3242245.67,951934.24,530183.19,421736,NA,conventional,Southeast
3/20/2016,1.05,3304400.62,945669.76,506482.12,439187.64,NA,conventional,Southeast
3/13/2016,0.88,4688502.05,1417827.86,527240.77,890581.06,NA,conventional,Southeast
3/6/2016,1.07,3161231.11,912052.32,493727.49,418324.83,NA,conventional,Southeast
2/28/2016,0.84,4740050.22,1407173.69,528218.04,878955.65,NA,conventional,Southeast
2/21/2016,1.04,3068786.09,878493.31,459449.71,419043.6,NA,conventional,Southeast
2/14/2016,0.98,3234338.23,871290.27,499341.01,371949.26,NA,conventional,Southeast
2/7/2016,0.62,6847218.72,1846427.61,740216.91,1106150.27,NA,conventional,Southeast
1/31/2016,1.02,3318109.53,903532.76,485345.67,418187.09,NA,conventional,Southeast
1/24/2016,0.9,3895844.89,1122442.48,570260.95,552166.44,NA,conventional,Southeast
1/17/2016,1.09,2913810.18,750058.46,507151.29,242855.86,NA,conventional,Southeast
1/10/2016,0.93,4132191.54,1020575.74,489927.14,530648.6,NA,conventional,Southeast
1/3/2016,1.06,3280451.38,715314.1,482358.65,232943.41,NA,conventional,Southeast
12/31/2017,1.08,4651107.62,1394521.59,807942.12,571443.81,NA,conventional,Southeast
12/24/2017,1.31,3077843.09,1054539.25,708818.41,322895.28,NA,conventional,Southeast
12/17/2017,1.01,3751927.63,1187463.27,728007.45,442491.14,NA,conventional,Southeast
12/10/2017,1.02,4091257.98,1346190.9,817967.19,511116.18,NA,conventional,Southeast
12/3/2017,1.21,3452207,1070317,737179,318086,NA,conventional,Southeast
11/26/2017,1.32,2743409,905883,606486,282761,NA,conventional,Southeast
11/19/2017,1.2,3446284,1110222,674139,423999,NA,conventional,Southeast
11/12/2017,1.28,3422495,1149182,818630,314965,NA,conventional,Southeast
11/5/2017,1.34,3194059.94,1084212.61,767422.68,305652.13,11137.8,conventional,Southeast
10/29/2017,1.23,3856643.75,1157148.81,722262.44,425157.58,9728.79,conventional,Southeast
10/22/2017,1.54,3133906.68,893353.81,544946.37,348391.24,16.2,conventional,Southeast
10/15/2017,1.71,2896732.11,907361.24,595753.34,311512.94,94.96,conventional,Southeast
10/8/2017,1.72,3072184.68,942062.6,621238.23,320687.97,136.4,conventional,Southeast
10/1/2017,1.82,2755546.6,816195.09,534947.07,281145.63,102.39,conventional,Southeast
9/24/2017,1.72,2761067.55,721471.88,441533.7,279631.41,306.77,conventional,Southeast
9/17/2017,1.66,2816590.79,751943.38,367156.52,382447.49,2339.37,conventional,Southeast
9/10/2017,1.61,2707005.49,808123.13,537849.67,238131.35,32142.11,conventional,Southeast
9/3/2017,1.7,3049931.5,856553.46,545847.71,277105.95,33599.8,conventional,Southeast
8/27/2017,1.54,3005445.53,870197.2,513450.97,295204.62,61541.61,conventional,Southeast
8/20/2017,1.52,3113164.81,935387.68,544185.62,352850.68,38351.38,conventional,Southeast
8/13/2017,1.42,3654633.49,1104843.77,607668.91,425033,72141.86,conventional,Southeast
8/6/2017,1.41,3282864.06,972509.67,569390.19,337374.62,65744.86,conventional,Southeast
7/30/2017,1.38,3266646.69,889990.26,525044.69,321214.36,43731.21,conventional,Southeast
7/23/2017,1.36,3580363.85,933604.63,523093.86,346162.09,64348.68,conventional,Southeast
7/16/2017,1.36,3516276.38,986550.45,596733.72,324532.55,65284.18,conventional,Southeast
7/9/2017,1.32,3491991.63,1071521.94,636669.38,342065.06,92787.5,conventional,Southeast
7/2/2017,1.33,3979264.02,1206443.94,676830.5,437058.12,92555.32,conventional,Southeast
6/25/2017,1.28,3666944.13,1118720.7,612556.65,434645.54,71518.51,conventional,Southeast
6/18/2017,1.35,3404457.77,989085.64,546899.52,350819.45,91366.67,conventional,Southeast
6/11/2017,1.33,4151016.69,1211863.13,691324.55,449983.89,NA,conventional,Southeast
6/4/2017,1.34,4237221.91,1239583.39,719958.99,474483.44,NA,conventional,Southeast
5/28/2017,1.38,3916908.69,1208826.49,789659.56,371172.96,NA,conventional,Southeast
5/21/2017,1.38,3609377.95,1130913.02,714273.47,375844.67,NA,conventional,Southeast
5/14/2017,1.36,3560841.76,1167856.44,781111.52,343498.72,NA,conventional,Southeast
5/7/2017,1.14,5391717.88,1542665.34,866807.14,644104.72,NA,conventional,Southeast
4/30/2017,1.24,4698266.8,1246855.28,695716.33,513525.29,NA,conventional,Southeast
4/23/2017,1.39,3503236.08,1097559.1,726576.46,359238.87,NA,conventional,Southeast
4/16/2017,1.37,3418235.57,1143002.57,740336.5,378277.12,NA,conventional,Southeast
4/9/2017,1.41,3257901.93,1008206.68,620397.57,359415.3,NA,conventional,Southeast
4/2/2017,1.49,3289069.45,1081679.76,720880.75,345797.07,NA,conventional,Southeast
3/26/2017,1.52,3149349.04,1009267.79,619190.02,366946.66,NA,conventional,Southeast
3/19/2017,1.45,3168368.37,1077799.74,685021.63,374167.84,NA,conventional,Southeast
3/12/2017,1.45,3130784.67,1012659.78,629441.9,373081.49,NA,conventional,Southeast
3/5/2017,1.39,3078856.36,1009947.18,636964.49,368181.02,NA,conventional,Southeast
2/26/2017,1.09,3780081.91,1227162.6,876737.08,337642.19,NA,conventional,Southeast
2/19/2017,1.14,3178563,1041406.73,695382.17,330922.06,NA,conventional,Southeast
2/12/2017,0.91,4584245.6,1327439.92,800309.01,522265.71,NA,conventional,Southeast
2/5/2017,0.81,7545938.97,2119515.03,1194582.55,919049.98,NA,conventional,Southeast
1/29/2017,1.12,4143712.22,1561928.47,947470.76,611716.88,NA,conventional,Southeast
1/22/2017,0.97,4992701.64,1895585.8,834407.94,1059745.36,NA,conventional,Southeast
1/15/2017,1.17,3843139.76,1426391.37,784077.42,641123.95,NA,conventional,Southeast
1/8/2017,1.17,3512131.09,1360426.17,818150.8,540435.37,NA,conventional,Southeast
1/1/2017,0.94,4655896.95,1734224.41,731587.7,1000752.82,NA,conventional,Southeast
3/25/2018,1.23,4454904.4,1613898.21,1117431.16,484934.57,NA,conventional,Southeast
3/18/2018,1.07,5278752.32,1869766.58,1246650.93,611691.39,NA,conventional,Southeast
3/11/2018,1.1,5239198.71,1833199.99,1211466.26,610537.41,NA,conventional,Southeast
3/4/2018,1.12,5054856.62,1668963.02,1016239.81,640717.65,NA,conventional,Southeast
2/25/2018,1.23,4302561.08,1560492.67,1104205.56,445832.46,NA,conventional,Southeast
2/18/2018,1.23,4082887.98,1483658.36,996473.57,475690.59,NA,conventional,Southeast
2/11/2018,0.97,5141310.45,1696919.49,1077827.17,608625.73,NA,conventional,Southeast
2/4/2018,0.95,7516415.07,2379984.02,1405622.59,963895.82,NA,conventional,Southeast
1/28/2018,1.27,4199974.24,1407155.26,901796.49,485922.1,NA,conventional,Southeast
1/21/2018,1.14,4954059.33,1552041.94,879462.33,647625.95,NA,conventional,Southeast
1/14/2018,1.31,4198992.14,1407618.87,845928.49,540110.99,NA,conventional,Southeast
1/7/2018,1.14,4544750.92,1377558.76,873160.78,483913.55,NA,conventional,Southeast
12/27/2015,1.7,25732.69,10737.14,9824.23,912.91,NA,organic,Southeast
12/20/2015,1.8,25412.6,7975.38,7873.16,102.22,NA,organic,Southeast
12/13/2015,1.74,24743.66,9394.94,8680.07,714.87,NA,organic,Southeast
12/6/2015,1.66,26746.71,10378.34,8091.5,2286.84,NA,organic,Southeast
11/29/2015,1.63,24450.39,10330.88,7563.48,2767.4,NA,organic,Southeast
1/15/2017,1.67,88279.56,38879.34,37053.18,1826.16,0,organic,Midsouth
1/8/2017,1.61,90503.81,43357.66,40878.78,2478.88,0,organic,Midsouth
1/1/2017,1.72,72287.79,31029.83,29203.33,1826.5,0,organic,Midsouth
3/25/2018,1.55,181040.19,135059.51,125890.81,9168.7,0,organic,Midsouth
3/18/2018,1.52,179316.2,126416.1,109789.25,16626.85,0,organic,Midsouth
3/11/2018,1.53,185141.54,130259.06,119351.93,10907.13,0,organic,Midsouth
3/4/2018,1.61,170250.03,119114.91,108411.32,10703.59,0,organic,Midsouth
2/25/2018,1.61,179220.19,128644.87,112039.31,16605.56,0,organic,Midsouth
2/18/2018,1.62,167151.11,106476.61,104813.94,1662.67,0,organic,Midsouth
2/11/2018,1.6,157203.29,112680.21,108074.63,4605.58,0,organic,Midsouth
2/4/2018,1.69,158995.14,114996.2,110559.26,4436.94,0,organic,Midsouth
1/28/2018,1.62,162896.45,110073.05,101010.31,9062.74,0,organic,Midsouth
1/21/2018,1.68,152056.12,103738.35,84681.87,19056.48,0,organic,Midsouth
1/14/2018,1.48,218369.75,163474.24,152552.08,10922.16,0,organic,Midsouth
1/7/2018,1.22,283583.37,232258.64,223671.12,8587.52,0,organic,Midsouth
12/27/2015,1.21,304598.42,39602.96,39602.96,0,0,conventional,NorthernNewEngland
12/20/2015,1.17,284808.22,45911.51,45911.51,0,0,conventional,NorthernNewEngland
12/13/2015,0.95,407482.83,35319.62,35319.62,0,0,conventional,NorthernNewEngland
12/6/2015,1.11,303058.29,38140.59,38140.59,0,0,conventional,NorthernNewEngland
11/29/2015,1.25,219689.9,34725.57,34725.57,0,0,conventional,NorthernNewEngland
11/22/2015,1.08,274209.2,40780.57,40777.1,3.47,0,conventional,NorthernNewEngland
11/15/2015,1.07,287015.98,47080.01,46867.66,212.35,0,conventional,NorthernNewEngland
11/8/2015,0.96,489339.78,33770.89,33362,408.89,0,conventional,NorthernNewEngland
11/1/2015,1.07,350260.55,65281.14,65081.14,200,0,conventional,NorthernNewEngland
10/25/2015,1.08,313881.26,43066.49,42475.38,591.11,0,conventional,NorthernNewEngland
10/18/2015,1,402466.4,37551.02,36297.69,1253.33,0,conventional,NorthernNewEngland
10/11/2015,1.19,278472.66,43108.05,43001.38,106.67,0,conventional,NorthernNewEngland
10/4/2015,1.12,298222.53,40649.51,40431.73,217.78,0,conventional,NorthernNewEngland
9/27/2015,0.98,458602.59,28024.32,27515.43,508.89,0,conventional,NorthernNewEngland
9/20/2015,1.17,322729.94,49249.26,48164.82,1084.44,0,conventional,NorthernNewEngland
9/13/2015,1.09,356105.25,52903.22,52023.22,880,0,conventional,NorthernNewEngland
9/6/2015,1.01,508207.79,48438.75,48349.86,88.89,0,conventional,NorthernNewEngland
8/30/2015,1.13,395127.18,54650.81,54650.81,0,0,conventional,NorthernNewEngland
8/23/2015,1.18,400101.77,58875.69,58875.69,0,0,conventional,NorthernNewEngland
8/16/2015,1.23,372516,65208.52,65208.52,0,0,conventional,NorthernNewEngland
8/9/2015,1.03,579226.47,52404.14,52400.81,3.33,0,conventional,NorthernNewEngland
8/2/2015,1.25,417082.92,66056.2,66056.2,0,0,conventional,NorthernNewEngland
7/26/2015,1.25,402791.86,73522.7,73518.43,4.27,0,conventional,NorthernNewEngland
7/19/2015,1.03,594451.88,62451.94,62434.86,17.08,0,conventional,NorthernNewEngland
7/12/2015,1.1,509215.2,148840.39,148811.62,28.77,0,conventional,NorthernNewEngland
7/5/2015,1.15,536642.98,176818.96,176636.74,182.22,0,conventional,NorthernNewEngland
6/28/2015,1.14,452801.32,152474.29,152425.4,48.89,0,conventional,NorthernNewEngland
6/21/2015,1.18,425885.58,108756.94,108756.94,0,NA,conventional,NorthernNewEngland
6/14/2015,1.04,537725.07,162093.57,162093.57,0,NA,conventional,NorthernNewEngland
6/7/2015,1.17,427216.77,110774.35,110774.35,0,NA,conventional,NorthernNewEngland
5/31/2015,1.2,413699.46,97960.94,97960.94,0,NA,conventional,NorthernNewEngland
5/24/2015,1.04,512172.44,137204.86,137204.86,0,NA,conventional,NorthernNewEngland
5/17/2015,1.15,422484.37,131916.01,131904.74,11.27,NA,conventional,NorthernNewEngland
5/10/2015,1.05,578436.76,71634.08,71253.97,380.11,NA,conventional,NorthernNewEngland
5/3/2015,1.16,366987.36,60372.3,60354.57,17.73,NA,conventional,NorthernNewEngland
4/26/2015,1.24,311879.23,56276.09,56259.03,17.06,NA,conventional,NorthernNewEngland
4/19/2015,1.13,346561.62,59937.61,59936.64,0.97,NA,conventional,NorthernNewEngland
4/12/2015,1.16,306250.63,89721.5,89699.64,21.86,NA,conventional,NorthernNewEngland
4/5/2015,1.19,309143.83,54403.15,54288.7,114.45,NA,conventional,NorthernNewEngland
3/29/2015,1.07,412639.2,37964.11,37036.33,927.78,NA,conventional,NorthernNewEngland
3/22/2015,1.19,282155.05,48050.17,47856.09,194.08,NA,conventional,NorthernNewEngland
3/15/2015,1.15,301852.8,48433.02,48390.8,42.22,NA,conventional,NorthernNewEngland
3/8/2015,1.09,287963.73,50908.82,50606.6,302.22,NA,conventional,NorthernNewEngland
3/1/2015,1.05,355677.99,42880.02,42880.02,0,NA,conventional,NorthernNewEngland
2/22/2015,1.13,264118.86,43742.64,43735.97,6.67,NA,conventional,NorthernNewEngland
2/15/2015,1.11,288514.78,53466.02,53303.8,162.22,NA,conventional,NorthernNewEngland
2/8/2015,1.03,363935.24,50852.58,50014.8,837.78,NA,conventional,NorthernNewEngland
2/1/2015,1.06,412752.74,46670.1,46576.76,93.34,NA,conventional,NorthernNewEngland
1/25/2015,1.06,290611.31,53547.65,53543.21,4.44,NA,conventional,NorthernNewEngland
1/18/2015,1.12,309202.71,64770.92,64770.92,0,NA,conventional,NorthernNewEngland
1/11/2015,1.06,314717.03,44863.79,44863.79,0,NA,conventional,NorthernNewEngland
1/4/2015,1.05,321823.77,52490.37,52490.37,0,NA,conventional,NorthernNewEngland
12/25/2016,1.24,325634.21,52627.47,52623.03,4.44,NA,conventional,NorthernNewEngland
12/18/2016,1.19,357508.29,44989.58,44559.31,396.94,NA,conventional,NorthernNewEngland
12/11/2016,1.29,310425.3,50921.18,50026.48,894.7,NA,conventional,NorthernNewEngland
12/4/2016,1.12,440990.34,35218.92,35218.92,0,NA,conventional,NorthernNewEngland
11/27/2016,1.41,262748.42,38831.8,38831.8,0,NA,conventional,NorthernNewEngland
11/20/2016,1.39,315783.24,49526.48,49526.48,0,NA,conventional,NorthernNewEngland
11/13/2016,1.48,268388.51,42414.39,42414.39,0,NA,conventional,NorthernNewEngland
11/6/2016,1.47,242666.87,50130.25,50130.25,0,NA,conventional,NorthernNewEngland
10/30/2016,1.52,255455.34,55043.14,55043.14,0,NA,conventional,NorthernNewEngland
10/23/2016,1.48,291385.56,46935.09,46935.09,0,NA,conventional,NorthernNewEngland
10/16/2016,1.47,290884.89,48368.61,48368.61,0,NA,conventional,NorthernNewEngland
10/9/2016,1.4,305506.51,48160.94,48160.94,0,NA,conventional,NorthernNewEngland
10/2/2016,1.52,291185.37,47210.91,47207.35,3.56,NA,conventional,NorthernNewEngland
9/25/2016,1.58,315399.04,52029.94,52018.36,11.58,NA,conventional,NorthernNewEngland
9/18/2016,1.48,316980.64,53063.06,52433.61,548.89,NA,conventional,NorthernNewEngland
9/11/2016,1.44,343314.74,63781.95,63234.18,537.77,NA,conventional,NorthernNewEngland
9/4/2016,1.38,374902.91,75841.98,75401.98,0,NA,conventional,NorthernNewEngland
8/28/2016,1.08,573338.65,69122.17,67069.76,22.41,NA,conventional,NorthernNewEngland
8/21/2016,1.34,413497.16,115881.09,114415.93,30.16,NA,conventional,NorthernNewEngland
8/14/2016,1.21,463651.71,116219.79,114464.79,0,NA,conventional,NorthernNewEngland
8/7/2016,1.41,457429.1,97133.95,96888.95,0,NA,conventional,NorthernNewEngland
7/31/2016,1.49,435129.36,108942.85,107009.09,3.76,NA,conventional,NorthernNewEngland
7/24/2016,1.36,463062.51,127318.46,122744.69,3.77,NA,conventional,NorthernNewEngland
7/17/2016,1.37,412386.17,101500.69,94129.58,0,NA,conventional,NorthernNewEngland
7/10/2016,1.06,569327.81,85485.71,77486.39,4.32,NA,conventional,NorthernNewEngland
7/3/2016,1.29,525917.26,111731.12,102068.55,7.57,NA,conventional,NorthernNewEngland
6/26/2016,1.28,497816.81,89862.21,85807.21,0,NA,conventional,NorthernNewEngland
6/19/2016,1.26,485945.76,82803.11,80128.11,0,NA,conventional,NorthernNewEngland
6/12/2016,1.19,472020.49,85644.72,82839.72,0,NA,conventional,NorthernNewEngland
6/5/2016,1.18,471356.84,88872.87,86447.87,0,NA,conventional,NorthernNewEngland
5/29/2016,1.1,499944.01,85309.19,83274.96,4.23,NA,conventional,NorthernNewEngland
5/22/2016,1.02,433251.71,85282.15,82259.75,7.4,NA,conventional,NorthernNewEngland
5/15/2016,1.07,443517.22,77844.46,77840.76,3.7,NA,conventional,NorthernNewEngland
5/8/2016,0.97,546838.34,118311.98,118297.2,14.78,NA,conventional,NorthernNewEngland
5/1/2016,1.02,628512.14,50413.81,50354.09,0,NA,conventional,NorthernNewEngland
4/24/2016,1.07,431615.62,62526.85,62471.31,55.54,NA,conventional,NorthernNewEngland
4/17/2016,1.12,399074.14,63600.2,63501.61,33.31,NA,conventional,NorthernNewEngland
4/10/2016,1.04,409227.87,64571.94,64557.15,14.79,NA,conventional,NorthernNewEngland
4/3/2016,0.99,486716.71,45255.58,45255.58,0,NA,conventional,NorthernNewEngland
3/27/2016,1.13,423257.57,64585.79,64585.79,0,NA,conventional,NorthernNewEngland
3/20/2016,1.14,414604.35,60674.74,60671.05,3.69,NA,conventional,NorthernNewEngland
3/13/2016,1.01,476634.67,53874.46,53859.72,14.74,NA,conventional,NorthernNewEngland
3/6/2016,1.08,405931.49,71523.12,71471.61,51.51,NA,conventional,NorthernNewEngland
2/28/2016,1.1,387149.69,67879.36,67323.1,556.26,NA,conventional,NorthernNewEngland
2/21/2016,1.16,380427.08,72000.52,70056.97,1943.55,NA,conventional,NorthernNewEngland
2/14/2016,0.99,456439.67,94224.92,91688.51,2536.41,NA,conventional,NorthernNewEngland
2/7/2016,0.97,605846.78,53686.19,51858.11,1828.08,NA,conventional,NorthernNewEngland
1/31/2016,1.07,419786.19,105379.52,104227.82,1151.7,NA,conventional,NorthernNewEngland
1/24/2016,1.07,453559.54,111645.85,111162.6,483.25,NA,conventional,NorthernNewEngland
1/17/2016,1.08,447078.92,92437.73,92437.73,0,NA,conventional,NorthernNewEngland
1/10/2016,1.24,343406.89,59840.43,59836.86,3.57,NA,conventional,NorthernNewEngland
1/3/2016,0.96,553828.14,39852.1,39852.1,0,NA,conventional,NorthernNewEngland
12/31/2017,1.13,513318.77,43510.27,16181.54,27328.73,NA,conventional,NorthernNewEngland
12/24/2017,1.36,347811.65,86760.62,24294.77,62465.85,NA,conventional,NorthernNewEngland
12/17/2017,1.26,394608.36,78745.64,18037.88,60707.76,NA,conventional,NorthernNewEngland
12/10/2017,1.29,364577.18,88490.93,33221.26,55269.67,NA,conventional,NorthernNewEngland
12/3/2017,1.1,636106,42212,20648,21564,NA,conventional,NorthernNewEngland
11/26/2017,1.41,270865,51360,15877,35483,NA,conventional,NorthernNewEngland
11/19/2017,1.36,311603,71335,16744,54591,NA,conventional,NorthernNewEngland
11/12/2017,1.01,681570,70471,15795,54675,NA,conventional,NorthernNewEngland
11/5/2017,1.51,288593.62,47760.93,18323.67,29437.26,NA,conventional,NorthernNewEngland
10/29/2017,1.5,304167.22,55149.66,32792.8,22356.86,NA,conventional,NorthernNewEngland
10/22/2017,1.52,300976.46,48851.86,25885.06,22966.8,NA,conventional,NorthernNewEngland
10/15/2017,1.58,298364.19,40068.27,17241.1,22827.17,NA,conventional,NorthernNewEngland
10/8/2017,1.61,267322.07,48915.82,14987.09,33928.73,NA,conventional,NorthernNewEngland
10/1/2017,1.64,290521.98,59142.97,20376.29,38766.68,NA,conventional,NorthernNewEngland
9/24/2017,1.63,296892.52,51315.95,13437.56,37878.39,NA,conventional,NorthernNewEngland
9/17/2017,1.59,281832.66,49795.99,18883.66,30805.66,NA,conventional,NorthernNewEngland
9/10/2017,1.74,312541.08,58462.98,19750.58,36065.73,NA,conventional,NorthernNewEngland
9/3/2017,1.88,288210.32,47263.2,16764.03,28132.5,NA,conventional,NorthernNewEngland
8/27/2017,1.83,277558.13,62137.09,19695.46,41491.63,NA,conventional,NorthernNewEngland
8/20/2017,1.82,322962.89,72522.66,22942.48,46083.51,NA,conventional,NorthernNewEngland
8/13/2017,1.24,554390.58,63506.26,19689.02,39173.91,NA,conventional,NorthernNewEngland
8/6/2017,1.59,462412.85,80307.58,22061.56,55252.69,NA,conventional,NorthernNewEngland
7/30/2017,1.55,412937.73,60419.8,18260.75,40432.38,NA,conventional,NorthernNewEngland
